RBD;NOM_RBD
10081;ESCUELA ESTRELLA DE CHILE
10083;ESCUELA PRESIDENTE ROOSEVELT
10085;ESCUELA ESTADO DE FLORIDA
10086;ESCUELA REPUBLICA DE ITALIA
10087;ESCUELA REPUBLICA DE CROACIA
10088;ESCUELA HERMINDA DE LA VICTORIA
10089;ESCUELA JAIME GOMEZ GARCIA
10090;ESCUELA ALEXANDER GRAHAM BELL
10091;ESCUELA PROFESORA GLADYS VALENZUELA V
10092;ESCUELA GOLDA MEIR
10093;ESCUELA MILLAHUE
10095;ESCUELA IGNACIO CARRERA PINTO
10097;ESCUELA MARISCAL DE AYACUCHO
10098;ESCUELA PROVINCIA DE ARAUCO
10099;ESCUELA GENERAL RENE ESCAURIAZA
10100;ESCUELA EL SALITRE
10102;ESCUELA ALBERT EINSTEIN
10103;ESCUELA SOR TERESA DE LOS ANDES
10104;ESCUELA MONSENOR CARLOS OVIEDO
10105;ESCUELA FEDERICO ACEVEDO SALAZAR
10106;ESCUELA POETA PABLO NERUDA
10107;ESCUELA BASICA PAULO FREIRE
10108;ESCUELA LEONARDO DA VINCI
10109;ESCUELA DOCTOR TREVISO GIRARDI TONELLI
10113;ESCUELA ELVIRA SANTA CRUZ OSSA
10114;ESCUELA BASICA N°389 REPUBLICA DE ESTADOS UNIDOS
10116;COLEGIO NEPTUNO
10117;ESCUELA MARIA LUISA BOMBAL
10119;ESCUELA POETA VICENTE HUIDOBRO
10120;LICEO DE ADULTOS ALBERTO GALLEGUILLOS J.
10121;ESCUELA CIUDAD SANTO DOMINGO DE GUZMAN
10122;ESCUELA PROF. MANUEL GUERRERO CEBALLOS
10123;ESCUELA BASICA MELVIN JONES
10124;ESCUELA SAN DANIEL
10125;ESCUELA SARGENTO CANDELARIA
10126;COMPLEJO EDUCACIONAL CERRO NAVIA
10127;ESC.DE EDUCACION DIFERENCIAL QUILLAHUE
10128;ESCUELA CENTRO EDUC.INTEGRAL DE ADULTOS
10130;LICEO CIUDAD DE BRASILIA
10133;ESCUELA BASICA G-N°320 LIPANGUE
10134;ESC.COMODORO ARTURO MERINO BENITEZ
10135;ESCUELA LO BOZA
10140;ESCUELA PARTICULAR FRINGS COLLEGE
10142;ESCUELA BASICA PARTICULAR N°811 DRA.VICTORIA GARCIA
10143;ESCUELA PARTICULAR ESPANA
10147;ESCUELA PARTICULAR BABILONIA
10149;ESCUELA PARTICULAR RAPA NUI
10151;COLEGIO CRISTIAN AND CAREN SCHOOL
10152;ESCUELA PARTICULAR ANDANTINO
10155;ESCUELA CHARLES SCHOOL-DIURNA
10156;ESCUELA JARDIN LO PRADO
10157;COLEGIO MINISTRO DIEGO PORTALES
10158;ECUELA BÁSICA Nº312 MOLOKAI
10159;ESCUELA PARTICULAR ROBERT KENNEDY
10160;ESCUELA BAS. COLEGIO BAU
10162;LICEO TENIENTE DAGOBERTO GODOY NO.3
10164;COLEGIO SAN FRANCISCO JAVIER
10167;ESCUELA BASICA N°1058 SANTA BEATRIZ
10168;ESCUELA PARTICULAR SAN VICENTE FERRER
10171;ESCUELA PARTICULAR VILLA LOURDES
10172;ESC BAS PART CENTRO EDUCACIONAL SN PABLO
10173;ESCUELA PART. SUNS SCHOOL
10176;ESCUELA PARTICULAR ESPECIAL RENACER
10182;ESCUELA  BASICA  N° 912 ELLEN  COLLEGE
10183;ESCUELA PARTICULAR CARLOS PEZOA VELIZ
10186;ESCUELA PARTICULAR LA FRONTERA
10187;COLEGIO MADRE ANA EUGENIA
10191;ESCUELA PARTICULAR LA CIUDAD EDUCATIVA
10193;COLEGIO POLIV. SAINT ORLAND N 3
10196;LICEO INDUSTRIAL BENJAMIN DAVILA LARRAIN
10197;ESCUELA JUANA DE LESTONAC
10199;LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA
10200;ESCUELA BASICA ISABEL LE BRUN
10201;LICEO THOMAS ALVA EDISON
10202;ESCUELA DOMINGO SANTA MARIA GONZALEZ
10204;ESCUELA CAPITAN JOSE LUIS ARANEDA
10205;ESCUELA GENERAL MANUEL BULNES PRIETO
10207;ESCUELA REBECA MATTE BELLO
10210;ESCUELA GENERAL ALEJANDRO GOROSTIAGA O
10212;ESCUELA JUANA ATALA DE HIRMAS
10216;ESC. BASICA MONSERRAT ROBERT DE GARCIA
10217;COLEGIO PARTICULAR HELENICO
10219;COLEGIO CORAZON DE JESUS DE RENCA
10220;COLEGIO PRESIDENTE ALESSANDRI
10221;COLEGIO PARTICULAR CHARLES DARWIN
10223;LICEO SANTA TERESITA
10224;COLEGIO ARTURO TORO AMOR
10225;ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA
10226;ESCUELA PARTICULAR SAN GENARO
10228;ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA
10229;ESCUELA PARTICULAR JOSE BERNARDO SUAREZ
10232;COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA
10233;ESCUELA PARTICULAR SAN FIDEL
10234;ESCUELA ESPECIAL PARTICULAR ESPERANZA
10235;ESCUELA BASICA  N° 878  LOS ACACIOS
10239;ESCUELA ESTADO DE MICHIGAN
10240;ESCUELA LUIS CRUZ MARTINEZ
10241;ESCUELA BASICA EL MANIO
10245;PARROQUIAL NUESTRA SEÑORA DEL CARMEN DE QUILICURA
10246;COLEGIO POLIV. SANTA MARIA
10247;ESCUELA BASICA PART PAULA JARAQUEMADA
10248;LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO
10250;CENTRO EDUCACIONAL DE HUECHURABA
10251;LICEO POETA FEDERICO GARCIA LORCA
10252;LICEO ARTURO PEREZ CANTO
10253;LICEO POLIV. ABDON CIFUENTES
10254;CENTRO EDUCACIONAL JOSE MIGUEL CARRERA
10255;COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR
10257;ESCUELA SARGENTO 2. DANIEL REBOLLEDO
10259;LICEO ALBERTO BLEST GANA
10260;ESCUELA UNESCO
10262;ESCUELA ESPANA
10263;ESCUELA D-114
10264;ESCUELA SOL NACIENTE
10265;ESCUELA HORACIO JOHNSON GANA
10266;ESCUELA DRA.ELOISA DIAZ INSUNZA
10267;ESCUELA ESCRITORA MARCELA PAZ
10268;ESCUELA PUERTO RICO
10269;LICEO MUNC.ALMIRANTE GALVARINO RIVEROS
10270;CENTRO EDUC.ESCRITORES DE CHILE
10271;ESCUELA ARAUCARIAS DE CHILE
10272;ESCUELA BASICA CARLOS PRATS G.
10273;ESCUELA VALLE DEL INCA
10277;ESCUELA ADELAIDA LA FETRA
10278;ESCUELA PEDRO AGUIRRE CERDA
10279;ESCUELA ALLIPEN
10280;CENTRO EDUC. POETA EUSEBIO LILLO
10281;ESCUELA ATENEA
10282;ESCUELA LUIS GALDAMES
10283;ESCUELA AVIADOR DAGOBERTO GODOY F.
10285;ESCUELA SANTA VICTORIA DE HUECHURABA
10288;ESCUELA BASICA LIKAN-ANTAI
10290;ESCUELA LAS CANTERAS
10291;ESCUELA VICTOR CUCCUINI
10293;ESCUELA ESP. HUMBERTO ARANDA IRRIBARREN
10300;ESCUELA MARTA COLVIN
10301;ESCUELA CAMILO HENRIQUEZ
10302;ESCUELA ANNE ELEONOR ROOSEVELT
10305;ESCUELA SANTIAGO DE GUAYAQUIL
10306;ESCUELA MUN.HERMANA MARIA GORETTI
10307;ESCUELA RAFAEL VALDIVIESO
10309;ESCUELA EDUC.DIF. STA. TERESA DE AVILA
10313;COLEGIO POLIV. ALEJANDRO FLORES
10315;COLEGIO CRISTOBAL COLON
10320;LICEO AVENIDA RECOLETA
10321;LICEO LAS AMERICAS MODERNAS
10324;ESCUELA JOSE ABELARDO NUÑEZ Nº 3
10326;ESCUELA PARTICULAR SAN JOSE
10327;ESCUELA PARTICULAR SANTA TERESITA
10329;COLEGIO LIBERTADOR SAN MARTIN
10331;COLEGIO ISABEL RIQUELME
10332;ESCUELA PARTICULAR EL CARMEN
10333;ESCUELA PARTICULAR N.SRA.DE GUADALUPE
10334;ESCUELA PATROCINIO EL SEMBRADOR N 2
10335;ESCUELA SAN JORGE
10336;ESCUELA PARTICULAR SAN DIEGO
10337;COLEGIO MATER DOLOROSA
10338;ESCUELA BASICA SANTO DOMINGO
10341;ESCUELA BASICA PART. THE LITTLE SCHOOL
10344;COLEGIO HELLEN'S COLLEGE
10345;ESCUELA PARTICULAR FRANCISCO BILBAO
10346;ESCUELA BASICA INES DE SUAREZ
10348;ESCUELA BASICA PART.MARY ANNE SCHOOL
10350;COLEGIO ELENA BETTINI
10351;ESCUELA PARTICULAR PARQUE ASUNCION
10352;ESC.BASICA PART. NUEVA AURORA DE CHILE
10353;ESCUELA ESPECIAL PARTICULAR LA PIRAMIDE
10355;COLEGIO PARTICULAR JUAN PABLO
10359;ESCUELA PART. SANTA LUISA DE MARILLAC
10361;ESCUELA PARTICULAR ZOLTAN DIENES
10362;ESCUELA PARTICULAR HNAS.AGAZZI
10363;ESCUELA PARTICULAR JAIME EYZAGUIRRE
10364;ESCUELA BÁSICA Nº 953 JOSE ARTIGA
10365;ESCUELA BAS. ISABEL GONZALEZ CARES
10372;ESCUELA PARTICULAR ISLA DE PASCUA
10375;ESCUELA PARTICULAR RUTH
10376;ESC. PART. LATINOAMERICANA
10377;LICEO POLIVALENTE SAINT ANDREWS
10384;ESCUELA BASICA PART.BRIGIDA WALKER
10385;ESCUELA PART. ADVENTISTA SANTIAGO NORTE
10386;ESCUELA ESPECIAL BELLA ESPERANZA
10396;LICEO POLIVALENTE RAFAEL DONOSO CARRASCO
10397;LICEO INDUSTRIAL DE RECOLETA
10398;LICEO REBECA OLIVARES BENITEZ
10399;LICEO POLIVALENTE RIGOBERTO FONTT I.
10400;ESCUELA BASICA MARCOS GOOYCOLEA CORTES
10401;ESCUELA BASICA SANTA TERESA DEL CARMELO
10402;ESCUELA ESPECIAL ERNESTO SOTO NEGRETE
10403;ESCUELA PREMIO NOBEL PABLO NERUDA
10404;ANDALIEN DE COLINA
10405;LICEO ESMERALDA
10407;ESCUELA BASICA ALGARROBAL
10408;LICEO CORONEL ENRIQUE CABRERA JIMENEZ
10409;ESC.BASICA FRANCISCO PETRINOVIC KARLOVAC
10410;ESCUELA BASICA SAN VICENTE DE LO ARCAYA
10411;ESCUELA BASICA SANTA MARTA DE LIRAY
10412;ESCUELA SAN FRANCISCO DE ASIS
10413;ESCUELA PARTICULAR PAPELUCHO
10415;ESCUELA PARTICULAR DESIREE
10416;CENTRO DE TRATAMIENTO INTEGRAL LOS LAURELES
10419;COMPLEJO EDUCACIONAL DE LAMPA
10420;ESCUELA MANUEL SEGOVIA MONTENEGRO
10421;ESCUELA REPUBLICA DE POLONIA
10422;ESCUELA BASICA CACIQUE COLIN
10424;ESCUELA SANTA  BARBARA
10425;ESCUELA POLONIA GUTIERREZ C.
10426;ESCUELA BASICA F-N°371 SANTA ROSA DE LAMPA
10427;ESCUELA BASICA F - N°372 SANTA SARA
10428;ESCUELA BASICA G-N°373 EL LUCERO
10429;NORMA GONZÁLEZ GUERRA
10430;ESCUELA BASICA SAN SEBASTIAN DE BATUCO
10431;ESC. ESPECIAL PADRE LUIS GUANELLA
10432;LICEO POLIVALENTE MANUEL RODRIGUEZ
10433;LICEO HUERTOS FAMILIARES
10435;ESCUELA BASICA G-N°345 RUNGUE
10436;ESCUELA BASICA G-N° 346
10439;ESCUELA BASICA G-N°348
10441;ESCUELA BASICA G-N°349
10442;ESCUELA BASICA G-N°350
10443;LICEO MONTENEGRO
10444;ESCUELA BASICA G-N°352 PLAZUELA DE POLPAICO
10447;ESCUELA PARTICULAR LA MERCED
10449;ESCUELA CAMINO DE LUZ
10450;ESCUELA CONSOLIDADA
10452;LICEO PUENTE ALTO
10453;LICEO IND. MUNICIPALIZADO A N_ 116
10455;LICEO SAN GERONIMO
10456;LICEO COMERCIAL DE PUENTE ALTO
10457;COLEGIO MAIPO
10458;ESCUELA VILLA INDEPENDENCIA
10459;ESCUELA REPUBLICA DE GRECIA
10460;CENTRO EDUCACIONAL NUEVA CREACION
10461;ESCUELA LOS ANDES
10462;ESCUELA NONATO COO
10464;ESCUELA VILLA PEDRO AGUIRRE CERDA
10465;ESCUELA EJERCITO LIBERTADOR
10470;LICEO MUNIC.ING.MILITAR JUAN MACKENA O.
10472;ESCUELA CASAS VIEJAS
10473;ESCUELA OSCAR BONILLA
10474;ESCUELA LUIS MATTE LARRAIN
10475;ESCUELA GABRIELA
10476;ESCUELA LAS PALMAS
10478;ESCUELA SAN LUIS GONZAGA
10479;COLEGIO ESTELA SEGURA
10480;ESCUELA PIERRE VAYER
10482;COLEGIO ARTURO PRAT
10484;COLEGIO CORDILLERA
10487;COLEGIO POLIVALENTE DOMINGO MATTE MESIAS
10488;ESCUELA GENOVEVA MOLL BRIONES
10489;LICEO NUESTRA SENORA DE LAS MERCEDES
10491;ESCUELA SANTA JOAQUINA DE VEDRUNA
10492;COLEGIO CRISTIANO BELEN
10493;COLEGIO SAN LUIS DE GONZAGA II
10495;ESC. PART. SAN ANDRES
10496;ESCUELA INDUSTRIAL LAS NIEVES
10497;ESC. PARTICULAR JOSEFINA GANA DE J.
10500;COLEGIO POLIV. EL ALBORADA
10501;COLEGIO POLIV. PROFESOR ILDEFONSO CALDERON
10502;ESCUELA PARTICULAR MIGUEL CRUCHAGA T.
10503;COLEGIO EDUC.PART. COMP.DE MARIA P. ALTO
10505;LICEO POLIVALENTE MARIA REINA
10506;COLEGIO SENDA DEL SABER
10507;ESCUELA TECNICA LAS NIEVES
10515;ESCUELA DOMINGO FAUSTINO SARMIENTO
10516;LICEO MUNIC. TEC. PROF. EL LLANO
10519;ESCUELA BASICA G-N°646 LO ARCAYA
10520;LICEO  EL PRINCIPAL
10522;ESCUELA BASICA G-N°643 SAN JUAN DE PIRQUE
10524;ESCUELA BASICA G-841 SANTOS RUBIO MORALES
10526;LICEO POLIVALENTE SAN JOSE DE MAIPO
10527;ESCUELA JULIETA BECERRA ALVAREZ
10528;ESCUELA GABRIELA TOBAR PARDO
10529;ESCUELA BASICA F-N°638 EL MELOCOTON
10530;ESCUELA BASICA F-N°629 DE CONCENTRACION FRONTERIZA
10532;ESCUELA BASICA G-N°631 FRONTERIZA
10536;ESCUELA BASICA G-N°635 INTEGRADORA EL MANZANO
10537;ESCUELA BASICA G-N°636 SAN ALFONSO
10540;COLEGIO RAFAEL EYZAGUIRRE
10541;LICEO COMERCIAL DE SAN BERNARDO
10542;CENTRO EDUCACIONAL BALDOMERO LILLO
10543;LICEO POLIVALENTE A-127 FIDEL PINOCHET LE-BRUN
10544;LICEO ELVIRA BRADY MALDONADO-SN.BERNARDO
10545;LICEO IND. MIGUEL AYLWIN GAJARDO
10546;ESCUELA PILAR MOLINER DE NUEZ
10547;ESCUELA REPUBLICA DEL BRASIL
10548;ESCUELA ISABEL RIQUELME
10550;ESCUELA L.GRAL. BERNARDO O´HIGGINS
10551;LICEO POLIV. LUCILA GODOY ALCAYAGA
10553;ESCUELA MARCIAL MARTINEZ FERRARI
10554;ESCUELA GENERAL RENE SCHNEIDER CHEREAU
10555;ESCUELA BASICA BASE EL BOSQUE
10556;ESCUELA ALEMANIA
10557;ESCUELA GENERAL ALBERTO A. BACHELET MARTINEZ
10558;ESCUELA REPUBLICA DE LOS EE.UU. DE AMERICA
10559;ESCUELA BERNARDO LEIGHTON
10560;ESCUELA JAVIERA CARRERA VERDUGO
10561;ESCUELA CLAUDIO ARRAU LEON
10563;ESCUELA MANUEL MAGALLANES MOURE
10564;ESCUELA REPUBLICA DEL PERU
10565;ESCUELA DIEGO PORTALES
10567;ESCUELA MAHUIDA
10568;ESCUELA ORLANDO LETELIER
10569;LICEO NUEVO PORVENIR
10570;ESCUELA BASICA DR LUIS SEPULVEDA SALVATI
10571;ESCUELA ESCRITORA  MARCELA PAZ
10572;LICEO FRAY LUIS BELTRAN
10573;CENTRO EDUCACIONAL MATIAS COUSINO
10574;ESCUELA ESPANA
10576;ESCUELA IGNACIO CARRERA PINTO
10577;ESCUELA DE EDUCACION DIFERENCIAL
10578;ESCUELA STA. TERESA DE LOS MORROS
10579;ESCUELA JOSE NUEZ MARTIN
10580;ESCUELA ABRAHAM LINCOLN
10581;ESCUELA BASICA ANTUPILLAN
10584;LICEO DE ADULTOS PUCARA DE CHENA
10586;ESCUELA ELEODORO YANEZ PONCE DE LEON
10588;ESCUELA CARDENAL ANTONIO SAMORE
10589;ESCUELA HARAS LOS CONDORES
10590;ESCUELA TERESA GARCIA HUIDOBRO
10592;LICEO CLARA SOLOVERA
10594;COLEGIO SAINT ARIELI
10595;ESCUELA BASICA PARTICULAR ROBERTO LORCA
10600;COLEGIO MONTESSORI
10604;COLEGIO VILLA SANTA MARIA
10606;COLEGIO GETSEMANI
10607;COLEGIO DOMINGO EYZAGUIRRE
10608;COLEGIO SUPERIOR DEL MAIPO
10610;COLEGIO SAN JOSE
10618;INSTITUTO SAN PABLO MISIONERO
10619;ESCUELA PARTICULAR JOSE MIGUEL CARRERA
10621;ESCUELA JOSÉ ABELARDO NÚÑEZ N°2
10622;ESCUELA PARTICULAR MARVIT SCHOOL
10623;ESCUELA DIFERENCIAL JUAN SANDOVAL
10625;ESCUELA PARTICULAR MARIA MEDIANERA
10626;COLEGIO JUAN BAUTISTA DURAN
10628;COLEGIO ARAGON
10629;ESCUELA PARTICULAR EL BOSQUE
10631;COLEGIO QUILLAHUE SAN BERNARDO
10632;CENTRO EDUC. DENVER COLORADO SCHOOL
10638;LICEO 131
10640;COLEGIO DE MAIPO
10641;LICEO ALTO JAHUEL
10642;LICEO POLIVALENTE LOS GUINDOS
10643;ESCUELA VILLASECA
10645;LICEO FRANCISCO JAVIER KRUGGER ALVARADO
10646;ESCUELA VALDIVIA DE PAINE
10648;ESCUELA LO SALINAS
10649;ESCUELA HUMBERTO MORENO RAMIREZ
10651;ESCUELA LOS ROSALES DEL BAJO
10652;ESCUELA VILUCO
10655;ESCUELA ESPECIAL DEFIC MENTAL CAMPOSANO
10656;ESCUELA BASICA G-N°813 LOS AROMOS DE EL RECURSO
10658;LICEO POLIVALENTE MODERNO CARDENAL CARO
10660;ESCUELA HOGAR REHABILITACION DON ORIONE
10661;CENTRO DE EDUC.ESPECIAL HNO.BERNARDO
10662;COLEGIO SAINT MARY COLLEGE
10663;CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE
10665;ESCUELA ALEMANIA
10666;ESCUELA DE HOSPITAL
10667;LICEO  MARIA CARVAJAL FUENZALIDA
10668;ESCUELA ELIAS SANCHEZ ORTUZAR
10669;ESCUELA  BARBARA KAST RIST
10671;ESCUELA CARMEN REVECO NUNEZ
10672;COLEGIO  CHALLAY
10673;ESCUELA BASICA F-N°835 HERMANOS SANCHEZ CERDA
10674;ESCUELA SENDERO DE CULITRIN
10675;ESCUELA  LAS COLONIAS
10676;ESCUELA BASICA G-N°830 FRANCISCO LETELIER VALDES
10677;ESCUELA BASICA G N°831 JAVIER EYZAGUIRRE ECHAURREN
10679;ESCUELA  BASICA G-N°832 AGUILA SUR
10680;ESCUELA HUGO PINO VILCHEZ
10685;COLEGIO PART. MARIA ANA MOGAS
10686;LICEO MUNICIPAL POETISA GABRIELA MISTRAL
10687;ESCUELA BASICA F-N°798 CALERA DE TANGO
10688;LICEO LONQUEN
10689;ESCUELA EL ROTO CHILENO
10692;ESCUELA PARTICULAR SAN IGNACIO
10694;ESCUELA PRESIDENTE PRIETO
10696;LICEO TALAGANTE
10697;LICEO POLITECNICO DE TALAGANTE
10699;ESCUELA REPUBLICA DE GRECIA
10702;ESCUELA MANUEL RODRIGUEZ ERDOIZA
10703;ESCUELA ESTRELLA DE BELEN
10704;ESCUELA ALBORADA DE TALAGANTE
10705;ESCUELA LUIS UNDURRAGA
10706;ESCUELA EL PINO VIEJO DE LONQUEN
10710;COLEGIO ALCANTARA DE TALAGANTE
10711;LICEO COMERCIAL TALAGANTE
10712;ESCUELA BAS. COLEGIO NACIONAL
10713;COLEGIO NINO JESUS
10715;INSTITUTO SUBTTE.LUIS CRUZ MARTINEZ
10716;ESCUELA BAS. BARTOLOME BLUMENTHAL
10717;ESCUELA TECNICA SANTA MARIA MICAELA
10721;ENGLISH COLLEGE
10722;COLEGIO TORREON
10723;COLEGIO PARTICULAR INTEGRAL ARTURO PRAT
10725;CENTRO EDUCACIONAL ISLA DE MAIPO
10726;CENTRO DE EDUCACION MARIO BERTERO CEVASCO
10727;LICEO REPUBLICA DE ITALIA
10729;ESCUELA BASICA EFRAIN MALDONADO TORRES
10730;ESC.BASICA SAN ANTONIO DE NALTAGUA
10734;CENTRO EDUC. PART. MARIA REINA INMACULADA
10735;LICEO POLIV. LUIS HUMBERTO ACOSTA GAY
10736;ESCUELA REPUBLICA DEL ECUADOR
10737;ESC. BASICA  JAVIERA CARRERA VERDUGO
10738;ESCUELA REPUBLICA DE HONDURAS
10740;ESCUELA CHINIGUE EL CRISTO
10741;ESCUELA EL REMANSO
10742;ESCUELA BAS. DIVINA PROVIDENCIA
10743;INSTITUTO SAN FRANCISCO
10744;ESCUELA BAS. COLEGIO EMELINA URRUTIA
10746;LICEO MUNICIPALIZADO PENAFLOR
10747;ESCUELA TERESA DE CALCUTA
10748;ESCUELA EMILIA LASCAR
10749;LICEO PAUL HARRIS
10750;ESCUELA ROSALINA PESCIO VARGAS
10751;LICEO COMERCIAL REPUBLICA DE BRASIL
10752;ESCUELA REPUBLICA ARGENTINA
10753;ESCUELA REPUBLICA CHECA
10754;ESCUELA MAND EDUARDO FREI MONTALVA
10755;ESCUELA ESPECIAL NAZARETH
10756;ESCUELA SONIA PLAZA CASTRO
10757;COLEGIO ALBERTO HURTADO CRUCHAGA
10758;ESCUELA MALLOCO
10760;ESCUELA REPUBLICA DE ISRAEL
10763;ESCUELA CRISTAL CHILE
10764;ESCUELA LA ESPERANZA
10765;ESCUELA BASICA G-N°673 PELVIN SAN FRANCISCO DE ASIS
10766;ESCUELA DOLORES CATTIN FAUNDEZ
10767;ESCUELA BAS. PART. MALLOCO
10768;ESCUELA BASICA N 41 AUGUSTO D`HALMAR
10769;ESC.BASICA PART.BENJAMIN VERGARA
10771;ESCUELA BAS. PART. COLEGIO CLAUDIO GAY
10772;COL.PART.INMAC.CONC. DE NTRA.SRA. DE LOURDES
10773;COMPLEJO EDUC.PART. LUIS PASTEUR
10774;ESCUELA PARTICULAR EL REFUGIO
10778;ESCUELA SAN MIGUEL
10780;LICEO POLIV. HNOS. SOTOMAYOR BAEZA
10781;LICEO POLITECNICO MUNICIPAL MELIPILLA
10782;ESCUELA IGNACIO SERRANO MONTANER
10783;LICEO GABRIELA MISTRAL DE MELIPILLA
10784;COLEGIO HUILCO ALTO
10785;COLEGIO MONS. JAIME LARRAIN BUNSTER
10786;ESCUELA SAN JOSE DE LA VILLA
10789;ESCUELA GRAL. CAROL URZUA
10790;ESCUELA REPUBLICA DEL BRASIL
10791;COLEGIO POMAIRE
10792;LICEO POLIV. EL BOLLENAR
10794;ESCUELA SANTA ROSA ESMERALDA
10795;ESCUELA CLAUDIO ARRAU
10796;ESCUELA PATRICIO LARRAIN GANDARILLAS
10797;ESCUELA PEDRO MARIN ALEMANY
10798;ESCUELA BASICA CARMEN BAJO
10799;ESCUELA RAMON NOGUERA PRIETO
10805;ESCUELA PUANGUE
10810;ESCUELA LIDIA MATTE HURTADO
10816;ESCUELA JOSE CAMARENA ESCRIVA
10818;ESCUELA HUECHUN
10821;ESCUELA RAQUEL FERNANDEZ DE MORANDE
10825;ESCUELA PADRE ALBERTO HURTADO
10827;ESCUELA BASICA EL PABELLON
10828;COLEGIO PARTICULAR ALONSO DE ERCILLA
10829;ESC. BAS. NUESTRA SEÑORA Y MADRE DEL CARMEN
10830;COLEGIO POLITEC.NTRA.SRA.DE LA PRESENTAC
10831;COLEGIO PARTICULAR MELIPILLA
10832;COLEGIO POLIVALENTE SAN AGUSTIN
10833;CENTRO EDUCACIONAL MENESIANO
10835;LICEO MUNICIPAL F-N°860
10836;ESCUELA BASICA F-N° 732 CHOROMBO ALTO
10837;ESCUELA BASICA F-N°738 LOS RULOS
10838;ESCUELA BASICA G-N°733 CHOROMBO BAJO
10839;ESCUELA BASICA G-N°734 LAS MERCEDES
10840;ESCUELA BASICA G-N°737 SANTA EMILIA
10842;ESCUELA BASICA VALLE DE PUANGUE
10844;ESCUELA SAN JOSE OBRERO DE CURACAVI
10845;LICEO PRESIDENTE BALMACEDA
10846;ESCUELA FERNANDO CARVAJAL PINTO
10848;ESCUELA ELIECER PEREZ VARGAS
10849;ESCUELA HERIBERTO ERLWEIN  S.
10851;COLEGIO INSTITUTO SAN LUIS DE CURACAVI
10852;ESCUELA BASICA N°403 NUESTRA SRA. DE LA GUARDIA
10854;LICEO MUNICIPAL DE SAN PEDRO
10856;ESCUELA BASICA G-N°126
10858;ESCUELA BASICA G-N°128 ATALICIO AGUILAR A.
10861;ESCUELA BASICA G-N°130
10862;ESCUELA BASICA G-N°131
10864;ESCUELA BASICA G-N°134 NIHUE
10865;ESCUELA ENRIQUE REYMOND ALDUNATE
10868;ESCUELA BASICA G-N°139
10869;ESCUELA BASICA G-N°140
10870;ESCUELA BASICA G-N°141
10871;ESCUELA BASICA G-N°498
10873;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO
10877;ESCUELA EL ASIENTO
10878;ESCUELA BARRANCAS DE PICHI
10879;ESCUELA SAN ALFONSO
10880;ESCUELA HACIENDA ALHUE
10881;COLEGIO SAN SEBASTIAN
10884;ESC. EDUCACION ESPECIAL LOS IBISCOS
10887;ESCUELA DE CHITITA
10889;CENTRO TRAT. INTEG. LOS TAMARUGOS
10892;NORTH AMERICAN COLLEGE
10893;ESCUELA EJERCITO DE SALVACION
10897;ESCUELA DE ILLAPATA
10901;COLEGIO SAN MARTIN
10905;ESCUELA BASICA FUERTE BAQUEDANO
10906;COLEGIO FORD COLLEGE
10911;LICEO PABLO NERUDA
10912;ESCUELA VALLE DE PARCOHAYLLA
10913;CENTRO CAP.LAB. REINO DE BELGICA
10915;COLEGIO CARDENAL ANTONIO SAMORE
10916;ESCUELA CALETA CHANAVAYITA
10917;LICEO S.S JUAN PABLO SEGUNDO
10956;ESCUELA DIFERENCIAL SANTA CECILIA
10962;COLEGIO JUAN PABLO II
10963;COLEGIO EVANGELICO EJERCITO DE SALVACION CATHERINE BOOTH
10967;LICEO ELEUTERIO RAMIREZ MOLINA
10968;LICEO MAYOR GRAL.(E) OSCAR BONILLA
10970;LICEO JORGE ALESSANDRI RODRIGUEZ
10971;ANEXO LICEO NOCTURNO
10973;ESCUELA DE EDUCACION DIFERENCIAL CENTRO DE CAPACITACION ESPERANZA
10974;ESCUELA EDUCACION DIFERENCIAL NUEVA LUZ
10975;ESCUELA DE PARVULOS SAINT PATRICK S SCH.
10976;ESC. PARVULOS PRESBITERIANA EL REDENTOR
10979;LICEO A.RENDIC I, ANEXO CENTRO PREVENCION FEM
11025;ESCUELA FRONTERIZA
11027;ESCUELA HORNITOS
11029;ESCUELA PROFESOR LUIS GARRIDO PÁVEZ
11030;ESCUELA ANDRES BELLO
11031;SARA CRUZ ALVAYAY
11032;ESCUELA CRISTIANA BASICA BETHEL
11033;ESCUELA BASICA ANGELINA SALAS OLIVARES
11034;LICEO JORGE ALESSANDRI RODRIGUEZ
11036;ESCUELA JOSE JOAQUIN VALLEJOS
11038;LICEO GENERAL RAMON FREIRE
11105;COLEGIO PARTICULAR MIGUEL DE CERVANTES
11106;COLEGIO PARTICULAR SANTA MARIA
11110;LICEO JORGE IRIBARREN CHARLIN DE HURTADO
11111;LICEO ALBERTO GALLARDO LORCA
11113;BASICA COMUN DELIA ANDRADE DE TELLO
11114;COLEGIO NUEVO MUNDO
11130;COLEGIO SAN IGNACIO DE LOYOLA
